userId,movieId,rating,movie_idx
334,1221,4.5,78
334,1225,4.5,151
334,1240,3.5,43
334,1246,4.0,152
334,1259,4.0,145
334,1265,4.5,53
334,1270,4.5,27
334,1291,4.0,58
334,1307,4.5,132
334,1356,3.0,171
334,1387,4.0,126
334,1393,3.0,124
334,1517,3.5,128
334,1580,4.5,36
334,1610,4.0,138
334,1617,4.0,82
334,1653,4.0,182
334,1682,3.5,100
334,1704,4.0,72
334,1721,3.5,51
334,1732,4.0,147
334,1784,4.0,135
334,1917,1.0,141
334,1923,3.0,97
334,1961,4.0,96
334,1968,3.5,140
334,2000,3.0,193
334,2011,2.0,169
334,2012,1.5,163
334,2115,2.5,139
334,2174,4.0,159
334,2291,4.0,137
334,2324,4.0,187
334,2355,3.5,154
334,2396,4.5,98
334,2502,4.5,157
334,2571,4.5,8
334,2628,2.0,64
334,2683,3.5,94
334,2700,4.0,198
334,2706,3.5,118
334,2716,4.5,67
334,2762,3.0,30
334,2791,4.0,175
334,2797,4.0,166
334,2858,4.5,18
334,2916,3.5,146
334,2918,4.5,116
334,2959,4.0,29
334,2987,4.5,134
334,2997,4.5,80
334,3114,4.0,122
334,3147,4.0,142
334,3578,4.0,45
334,3793,4.0,81
334,3897,3.5,184
334,3996,4.5,91
334,4011,4.0,194
334,4027,4.0,168
334,4226,4.5,61
334,4306,4.0,54
334,4878,2.5,178
334,4886,4.0,107
334,4963,3.5,105
334,4973,4.5,102
334,4993,4.0,33
334,4995,3.5,130
334,5349,4.0,115
334,5418,4.0,158
334,5445,4.0,108
334,5952,4.0,40
334,5989,3.5,188
334,6377,4.0,112
334,6539,3.5,89
334,7153,4.0,56
334,7361,5.0,123
334,8961,4.5,160
334,33794,4.0,179
334,58559,4.0,155
654,1,3.0,10
654,17,3.0,148
654,32,4.5,19
654,34,3.0,50
654,39,4.0,85
654,47,3.5,23
654,50,4.0,14
654,104,2.0,189
654,223,3.0,106
654,231,2.5,52
654,253,3.0,77
654,288,3.5,110
654,293,4.0,87
654,296,4.0,0
654,318,4.0,2
654,337,3.5,190
654,339,2.5,120
654,344,2.0,32
654,356,2.5,1
654,357,3.0,74
654,364,3.0,31
654,367,2.5,39
654,377,3.0,26
654,480,2.5,4
654,500,2.5,38
654,541,4.5,60
654,586,3.0,70
654,588,3.0,25
654,593,4.0,3
654,595,2.5,37
654,597,3.0,42
654,608,3.5,22
654,733,3.0,57
654,736,2.5,49
654,750,3.5,119
654,778,3.5,111
654,780,2.5,13
654,904,4.0,196
654,919,3.5,113
654,1073,5.0,71
654,1089,3.5,76
654,1097,4.5,47
654,1101,2.5,156
654,1193,5.0,63
654,1219,4.0,165
654,1225,3.0,151
654,1259,3.0,145
654,1265,3.0,53
654,1270,3.0,27
654,1307,3.0,132
654,1393,3.0,124
654,1517,3.0,128
654,1527,3.5,75
654,1580,2.5,36
654,1584,3.0,161
654,1617,4.0,82
654,1653,3.0,182
654,1682,3.0,100
654,1704,3.0,72
654,1721,3.0,51
654,1917,2.5,141
654,1923,3.0,97
654,1961,3.0,96
654,1968,3.5,140
654,2174,3.0,159
654,2291,3.0,137
654,2329,3.5,117
654,2502,3.0,157
654,2571,4.5,8
654,2683,3.0,94
654,2706,3.5,118
654,2762,3.0,30
654,2797,3.0,166
654,2858,3.5,18
654,2918,3.0,116
654,2959,4.5,29
654,2997,4.0,80
654,3793,3.0,81
654,3897,4.0,184
654,3996,3.5,91
654,4022,2.5,174
654,4226,4.0,61
654,4878,4.5,178
654,4886,3.5,107
654,4896,3.0,199
654,4963,3.5,105
654,4973,5.0,102
654,4995,3.0,130
654,5349,3.0,115
654,5418,3.5,158
654,5445,3.0,108
654,5989,3.0,188
654,6377,3.0,112
654,6539,3.0,89
654,6874,4.5,133
654,7361,5.0,123
654,7438,5.0,180
654,8961,3.0,160
654,33794,3.5,179
654,58559,3.0,155
934,1,4.5,10
934,2,4.5,125
934,16,4.0,197
934,21,4.0,103
934,25,4.0,136
934,32,5.0,19
934,34,4.5,50
934,36,4.0,144
934,39,4.5,85
934,47,5.0,23
934,50,5.0,14
934,104,4.0,189
934,111,5.0,99
934,141,4.5,129
934,153,4.0,46
934,161,3.5,109
934,223,4.5,106
934,231,3.5,52
934,253,3.0,77
934,260,5.0,5
934,288,4.5,110
934,293,4.0,87
934,296,5.0,0
934,300,4.0,149
934,318,4.5,2
934,337,4.0,190
934,339,3.0,120
934,344,3.5,32
934,356,3.5,1
934,364,4.0,31
934,367,3.5,39
934,410,3.5,181
934,457,4.0,11
934,480,4.5,4
934,500,3.5,38
934,508,4.0,167
934,527,4.5,9
934,541,4.5,60
934,551,5.0,153
934,586,3.0,70
934,587,4.0,66
934,588,4.0,25
934,589,4.5,7
934,592,4.5,16
934,593,5.0,3
934,594,4.0,192
934,595,4.0,37
934,608,4.0,22
934,750,4.0,119
934,778,5.0,111
934,780,4.0,13
934,858,4.0,28
934,919,4.5,113
934,923,4.0,191
934,924,4.0,90
934,1073,5.0,71
934,1079,4.0,164
934,1080,4.0,150
934,1089,4.5,76
934,1097,3.5,47
934,1136,5.0,44
934,1193,4.0,63
934,1196,5.0,17
934,1197,5.0,48
934,1198,4.5,21
934,1200,4.0,79
934,1206,4.5,93
934,1208,4.0,121
934,1210,5.0,15
934,1214,3.5,59
934,1221,4.0,78
934,1222,4.5,131
934,1225,4.5,151
934,1240,4.0,43
934,1258,3.5,114
934,1259,3.5,145
934,1265,4.0,53
934,1270,4.5,27
934,1291,4.0,58
934,1307,3.5,132
934,1393,3.0,124
934,1517,3.5,128
934,1527,5.0,75
934,1573,3.5,183
934,1580,3.5,36
934,1584,4.0,161
934,1610,3.0,138
934,1617,4.5,82
934,1653,4.0,182
934,1682,4.0,100
934,1704,3.0,72
934,1721,3.0,51
934,1732,5.0,147
934,1784,4.5,135
934,1917,3.0,141
934,1923,3.0,97
934,1961,4.0,96
934,1968,4.0,140
934,2011,4.0,169
934,2028,4.5,35
934,2115,4.5,139
934,2174,4.0,159
934,2291,5.0,137
934,2324,5.0,187
934,2329,4.5,117
934,2355,4.0,154
934,2396,3.5,98
934,2502,5.0,157
934,2571,4.0,8
934,2628,3.5,64
934,2683,3.5,94
934,2700,3.5,198
934,2706,2.5,118
934,2710,3.0,173
934,2716,3.5,67
934,2762,4.0,30
934,2791,3.5,175
934,2797,4.0,166
934,2858,4.5,18
934,2916,3.0,146
934,2918,4.0,116
934,2959,4.5,29
934,2987,4.0,134
934,2997,4.5,80
934,3114,5.0,122
934,3147,4.5,142
934,3578,4.5,45
934,3793,4.5,81
934,3897,4.5,184
934,3996,4.0,91
934,4011,4.5,194
934,4027,4.5,168
934,4226,4.0,61
934,4306,4.0,54
934,4878,4.0,178
934,4886,5.0,107
934,4896,4.0,199
934,4963,4.0,105
934,4973,5.0,102
934,4993,4.5,33
934,4995,4.5,130
934,5349,4.0,115
934,5445,3.5,108
934,5952,4.5,40
934,5989,4.5,188
934,6377,5.0,112
934,6539,4.5,89
934,6874,5.0,133
934,7153,4.5,56
934,7361,5.0,123
934,7438,5.0,180
934,8961,4.5,160
934,33794,4.5,179
934,58559,4.0,155
591,1,4.0,10
591,2,2.0,125
591,6,3.0,104
591,10,2.0,68
591,11,4.0,186
591,16,2.0,197
591,21,4.5,103
591,32,4.0,19
591,39,4.0,85
591,47,3.5,23
591,50,5.0,14
591,62,3.0,170
591,95,3.0,127
591,110,5.0,6
591,141,3.5,129
591,150,4.5,12
591,153,2.0,46
591,161,3.0,109
591,185,1.0,95
591,208,0.5,73
591,223,3.5,106
591,253,2.5,77
591,260,4.0,5
591,288,3.0,110
591,292,2.0,86
591,293,3.0,87
591,296,4.5,0
591,300,3.0,149
591,316,2.0,55
591,318,4.5,2
591,329,2.0,84
591,337,3.0,190
591,339,2.5,120
591,349,2.0,65
591,356,5.0,1
591,357,2.5,74
591,364,4.0,31
591,377,3.0,26
591,380,3.0,24
591,410,2.0,181
591,434,2.0,92
591,440,1.5,172
591,442,1.5,185
591,454,3.0,88
591,457,4.0,11
591,474,2.0,176
591,480,2.0,4
591,500,1.5,38
591,508,4.0,167
591,527,5.0,9
591,539,4.0,69
591,541,2.0,60
591,551,5.0,153
591,586,2.0,70
591,587,2.0,66
591,588,3.0,25
591,590,2.0,20
591,592,4.0,16
591,593,5.0,3
591,594,3.0,192
591,595,4.0,37
591,597,2.0,42
591,648,2.0,34
591,733,3.0,57
591,750,3.5,119
591,780,2.0,13
591,788,3.0,177
591,858,4.0,28
591,904,3.0,196
591,919,4.0,113
591,923,2.0,191
591,924,3.0,90
591,1036,2.0,62
591,1073,4.0,71
591,1079,2.0,164
591,1089,4.0,76
591,1097,4.0,47
591,1101,2.0,156
591,1127,3.0,195
591,1136,4.0,44
591,1193,3.0,63
591,1196,3.0,17
591,1197,4.0,48
591,1198,3.0,21
591,1208,2.0,121
591,1210,3.0,15
591,1213,5.0,83
591,1214,3.0,59
591,1220,3.0,162
591,1221,4.0,78
591,1225,4.0,151
591,1246,4.0,152
591,1258,4.0,114
591,1259,4.0,145
591,1265,3.5,53
591,1270,4.0,27
591,1291,4.0,58
591,1307,3.0,132
591,1356,4.0,171
591,1387,4.0,126
591,1393,3.0,124
591,1527,3.0,75
591,1573,4.0,183
591,1580,3.0,36
591,1584,4.5,161
591,1610,4.0,138
591,1617,3.0,82
591,1653,4.0,182
591,1682,4.0,100
591,1704,4.0,72
591,1721,4.0,51
591,1732,3.0,147
591,1784,3.0,135
591,1917,1.0,141
591,1923,2.5,97
591,1961,4.0,96
591,1968,3.0,140
591,2000,2.0,193
591,2011,3.0,169
591,2012,3.0,163
591,2028,4.0,35
591,2115,1.0,139
591,2174,4.0,159
591,2291,4.0,137
591,2324,5.0,187
591,2329,4.0,117
591,2355,4.0,154
591,2396,5.0,98
591,2502,3.5,157
591,2571,4.0,8
591,2628,1.0,64
591,2683,1.5,94
591,2706,4.0,118
591,2710,4.0,173
591,2716,2.5,67
591,2762,4.5,30
591,2791,2.0,175
591,2797,3.0,166
591,2858,4.0,18
591,2916,3.0,146
591,2918,3.0,116
591,2959,3.5,29
591,2987,3.0,134
591,2997,4.0,80
591,3114,4.5,122
591,3147,4.0,142
591,3578,3.0,45
591,3793,4.0,81
591,3897,3.5,184
591,3996,3.0,91
591,4011,4.0,194
591,4022,4.5,174
591,4027,4.0,168
591,4226,5.0,61
591,4306,2.0,54
591,4878,3.0,178
591,4886,3.0,107
591,4896,4.0,199
591,4963,2.5,105
591,4973,5.0,102
591,4993,4.0,33
591,4995,3.0,130
591,5349,4.0,115
591,5418,4.0,158
591,5445,1.0,108
591,5952,4.5,40
591,5989,4.0,188
591,6377,4.0,112
591,6539,4.0,89
591,6874,4.0,133
591,7153,4.5,56
591,7361,4.0,123
591,7438,4.0,180
591,8961,4.0,160
591,33794,3.5,179
591,58559,4.0,155
558,1,4.5,10
558,2,3.0,125
558,6,5.0,104
558,10,3.5,68
558,11,3.5,186
558,16,4.5,197
558,17,3.5,148
558,19,3.0,143
558,21,4.0,103
558,25,3.5,136
558,32,4.5,19
558,34,4.0,50
558,39,4.0,85
558,47,5.0,23
558,50,4.5,14
558,62,3.5,170
558,104,3.5,189
558,110,5.0,6
558,111,4.0,99
558,141,3.5,129
558,150,4.0,12
558,153,3.0,46
558,161,4.0,109
558,165,3.5,41
558,185,3.5,95
558,208,3.5,73
558,223,3.0,106
558,231,5.0,52
558,253,4.0,77
558,260,4.0,5
558,288,3.5,110
558,292,3.5,86
558,293,4.0,87
558,296,4.0,0
558,300,4.0,149
558,316,3.5,55
558,318,5.0,2
558,337,3.5,190
558,339,4.0,120
558,344,4.0,32
558,356,4.5,1
558,364,4.5,31
558,367,4.0,39
558,377,3.5,26
558,380,4.0,24
558,410,3.5,181
558,440,4.0,172
558,442,3.0,185
558,454,4.0,88
558,457,4.5,11
558,474,4.0,176
558,480,4.0,4
558,500,4.0,38
558,508,4.0,167
558,527,4.0,9
558,539,3.5,69
558,541,4.0,60
558,551,5.0,153
558,586,4.0,70
558,587,3.5,66
558,588,4.0,25
558,589,4.0,7
558,590,3.5,20
558,592,4.0,16
558,593,5.0,3
558,594,4.5,192
558,595,4.0,37
558,597,4.0,42
558,608,4.5,22
558,648,3.5,34
558,733,4.5,57
558,736,4.0,49
558,750,4.0,119
558,780,4.0,13
558,788,3.0,177
558,858,4.5,28
558,904,4.0,196
558,912,3.5,101
558,919,5.0,113
558,923,4.0,191
558,924,3.0,90
558,1036,4.5,62
558,1073,4.5,71
558,1079,3.5,164
558,1089,3.5,76
558,1097,4.5,47
558,1101,4.0,156
558,1127,3.5,195
558,1136,4.0,44
558,1193,4.5,63
558,1196,4.0,17
558,1197,4.5,48
558,1198,4.5,21
558,1200,4.5,79
558,1206,3.5,93
558,1208,3.5,121
558,1210,4.0,15
558,1213,4.5,83
558,1214,4.0,59
558,1219,4.5,165
558,1220,4.5,162
558,1221,4.5,78
558,1222,4.0,131
558,1240,3.5,43
558,1246,4.0,152
558,1258,4.5,114
558,1259,4.5,145
558,1265,4.0,53
558,1270,4.5,27
558,1291,4.0,58
558,1307,4.5,132
558,1387,5.0,126
558,1393,4.5,124
558,1517,4.0,128
558,1527,3.5,75
558,1573,4.0,183
558,1580,4.0,36
558,1584,3.5,161
558,1610,4.0,138
558,1617,4.0,82
558,1682,4.0,100
558,1704,4.5,72
558,1721,4.0,51
558,1732,4.0,147
558,1784,4.0,135
558,1917,4.0,141
558,1923,4.5,97
558,1961,5.0,96
558,1968,4.0,140
558,2000,4.5,193
558,2011,3.5,169
558,2012,3.5,163
558,2028,5.0,35
558,2115,4.0,139
558,2174,4.0,159
558,2291,4.0,137
558,2329,4.5,117
558,2355,4.0,154
558,2502,4.0,157
558,2571,4.0,8
558,2628,3.0,64
558,2683,4.0,94
558,2700,3.0,198
558,2706,4.0,118
558,2710,3.0,173
558,2716,4.0,67
558,2762,4.5,30
558,2791,4.5,175
558,2797,4.5,166
558,2858,4.0,18
558,2916,3.5,146
558,2918,4.5,116
558,2959,4.0,29
558,2987,4.0,134
558,2997,4.0,80
558,3114,4.0,122
558,3147,4.5,142
558,3578,5.0,45
558,3793,4.0,81
558,3897,4.0,184
558,4011,4.0,194
558,4022,4.5,174
558,4027,4.0,168
558,4226,4.0,61
558,4306,4.5,54
558,4878,3.5,178
558,4886,4.0,107
558,4896,4.0,199
558,4963,4.5,105
558,4993,4.5,33
558,4995,3.5,130
558,5349,4.5,115
558,5418,4.5,158
558,5445,3.5,108
558,5952,4.5,40
558,5989,5.0,188
558,6377,4.5,112
558,6539,5.0,89
558,7153,4.5,56
558,7361,4.0,123
558,8961,4.0,160
558,33794,5.0,179
558,58559,5.0,155
980,1,3.0,10
980,2,4.0,125
980,10,2.5,68
980,17,4.5,148
980,19,2.0,143
980,25,4.0,136
980,32,5.0,19
980,34,3.0,50
980,39,5.0,85
980,47,4.0,23
980,50,5.0,14
980,104,4.0,189
980,111,5.0,99
980,150,3.0,12
980,153,3.0,46
980,223,5.0,106
980,231,4.0,52
980,253,5.0,77
980,260,4.0,5
980,288,4.5,110
980,293,4.5,87
980,296,4.0,0
980,300,4.0,149
980,316,5.0,55
980,337,5.0,190
980,339,5.0,120
980,344,5.0,32
980,356,3.0,1
980,357,1.0,74
980,364,1.0,31
980,367,3.0,39
980,377,3.0,26
980,380,3.0,24
980,410,3.0,181
980,457,3.0,11
980,480,3.0,4
980,500,3.0,38
980,508,3.0,167
980,539,3.5,69
980,541,4.0,60
980,551,5.0,153
980,586,5.0,70
980,587,1.0,66
980,588,2.0,25
980,589,4.0,7
980,592,4.0,16
980,593,5.0,3
980,594,4.0,192
980,595,3.0,37
980,597,1.0,42
980,608,4.0,22
980,648,4.0,34
980,736,2.0,49
980,750,2.0,119
980,778,4.5,111
980,780,3.0,13
980,858,5.0,28
980,904,5.0,196
980,912,3.0,101
980,919,3.0,113
980,923,5.0,191
980,924,4.0,90
980,1073,4.0,71
980,1079,4.0,164
980,1080,5.0,150
980,1089,2.0,76
980,1097,3.0,47
980,1127,1.0,195
980,1136,5.0,44
980,1193,4.0,63
980,1196,3.0,17
980,1197,5.0,48
980,1200,3.0,79
980,1206,5.0,93
980,1208,4.0,121
980,1210,3.0,15
980,1213,3.5,83
980,1214,4.0,59
980,1219,5.0,165
980,1220,5.0,162
980,1221,4.0,78
980,1225,5.0,151
980,1240,4.0,43
980,1246,4.0,152
980,1258,2.0,114
980,1265,3.0,53
980,1270,3.0,27
980,1387,3.0,126
980,1393,0.5,124
980,1517,5.0,128
980,1527,5.0,75
980,1573,3.0,183
980,1580,3.0,36
980,1617,4.0,82
980,1653,4.0,182
980,1682,5.0,100
980,1704,4.0,72
980,1721,1.0,51
980,1732,4.0,147
980,1784,3.0,135
980,1923,4.0,97
980,1968,5.0,140
980,2011,3.0,169
980,2012,3.0,163
980,2174,3.0,159
980,2291,5.0,137
980,2324,5.0,187
980,2329,5.0,117
980,2355,3.0,154
980,2396,0.5,98
980,2502,2.0,157
980,2571,3.0,8
980,2628,2.0,64
980,2683,4.0,94
980,2700,5.0,198
980,2706,4.0,118
980,2710,1.0,173
980,2716,5.0,67
980,2762,5.0,30
980,2791,5.0,175
980,2797,3.0,166
980,2858,5.0,18
980,2918,5.0,116
980,2959,3.0,29
980,2987,4.5,134
980,2997,3.0,80
980,3578,5.0,45
980,3897,1.0,184
980,3996,5.0,91
980,4011,4.0,194
980,4027,5.0,168
980,4226,4.0,61
980,4306,3.0,54
980,4878,5.0,178
980,4886,4.0,107
980,4896,3.0,199
980,4963,3.0,105
980,4973,5.0,102
980,4993,4.0,33
980,4995,2.0,130
980,5349,2.0,115
980,5418,3.5,158
980,5445,3.5,108
980,5952,4.0,40
980,6377,3.0,112
980,6539,3.5,89
980,6874,5.0,133
980,7153,3.0,56
980,7438,4.5,180
980,8961,3.0,160
980,33794,3.5,179
88,1,5.0,10
88,2,4.0,125
88,10,4.0,68
88,11,5.0,186
88,17,4.0,148
88,19,1.0,143
88,21,3.0,103
88,32,4.0,19
88,34,5.0,50
88,36,4.0,144
88,39,3.0,85
88,47,3.0,23
88,50,5.0,14
88,95,2.0,127
88,104,1.0,189
88,110,5.0,6
88,111,3.0,99
88,141,5.0,129
88,150,4.0,12
88,153,2.0,46
88,161,4.0,109
88,165,3.0,41
88,185,3.0,95
88,208,2.0,73
88,231,1.0,52
88,253,4.0,77
88,260,5.0,5
88,292,4.0,86
88,293,4.0,87
88,296,2.0,0
88,316,4.0,55
88,318,4.0,2
88,329,4.0,84
88,337,4.0,190
88,339,3.0,120
88,344,2.0,32
88,349,4.0,65
88,356,4.0,1
88,357,3.0,74
88,364,4.0,31
88,367,1.0,39
88,377,4.0,26
88,380,3.0,24
88,410,1.0,181
88,434,3.0,92
88,440,4.0,172
88,442,3.0,185
88,454,3.0,88
88,457,5.0,11
88,474,3.0,176
88,480,5.0,4
88,500,4.0,38
88,508,5.0,167
88,527,4.0,9
88,539,3.0,69
88,541,3.0,60
88,551,1.0,153
88,586,3.0,70
88,587,5.0,66
88,588,3.0,25
88,589,3.0,7
88,590,4.0,20
88,592,3.0,16
88,593,5.0,3
88,594,5.0,192
88,595,4.0,37
88,597,5.0,42
88,608,4.0,22
88,648,3.0,34
88,733,4.0,57
88,736,4.0,49
88,750,3.0,119
88,778,1.0,111
88,780,5.0,13
88,788,2.0,177
88,858,4.0,28
88,904,5.0,196
88,912,5.0,101
88,919,5.0,113
88,923,4.0,191
88,924,3.0,90
88,1036,4.0,62
88,1073,5.0,71
88,1079,3.0,164
88,1080,1.0,150
88,1097,5.0,47
88,1101,4.0,156
88,1127,4.0,195
88,1136,3.0,44
88,1193,4.0,63
88,1196,5.0,17
88,1197,2.0,48
88,1198,5.0,21
88,1200,4.0,79
88,1208,2.0,121
88,1210,5.0,15
88,1213,4.0,83
88,1214,5.0,59
88,1219,5.0,165
88,1220,2.0,162
88,1221,4.0,78
88,1225,3.0,151
88,1240,5.0,43
88,1246,5.0,152
88,1258,3.0,114
88,1259,4.0,145
88,1265,4.0,53
88,1270,5.0,27
88,1291,4.0,58
88,1307,2.0,132
88,1356,4.0,171
88,1387,4.0,126
88,1393,3.0,124
88,1517,2.0,128
88,1527,4.0,75
88,1573,3.0,183
88,1580,4.5,36
88,1584,4.0,161
88,1610,5.0,138
88,1617,5.0,82
88,1653,3.0,182
88,1682,4.0,100
88,1704,2.0,72
88,1721,4.0,51
88,1784,4.0,135
88,1917,4.0,141
88,1923,2.0,97
88,1961,4.0,96
88,1968,3.0,140
88,2000,4.0,193
88,2011,3.0,169
88,2012,3.0,163
88,2028,5.0,35
88,2115,3.0,139
88,2174,1.0,159
88,2291,1.0,137
88,2329,5.0,117
88,2355,5.0,154
88,2396,2.0,98
88,2571,3.0,8
88,2628,4.0,64
88,2683,1.0,94
88,2706,3.0,118
88,2710,2.0,173
88,2716,5.0,67
88,2762,5.0,30
88,2791,4.0,175
88,2797,5.0,166
88,2858,1.0,18
88,2916,4.0,146
88,2918,3.0,116
88,2959,3.0,29
88,2987,3.0,134
88,3114,4.0,122
88,3147,5.0,142
88,3578,3.0,45
88,3793,3.0,81
88,3996,3.0,91
88,4022,3.0,174
88,4027,3.0,168
88,4226,5.0,61
88,4306,4.0,54
88,4878,2.5,178
88,4896,4.0,199
88,4963,4.0,105
88,4993,5.0,33
88,5349,2.0,115
88,5418,3.5,158
88,5445,2.5,108
88,5952,4.5,40
88,5989,3.0,188
88,6377,4.5,112
88,6539,4.0,89
693,6,4.5,104
693,10,3.0,68
693,16,4.5,197
693,19,2.5,143
693,21,3.0,103
693,25,4.0,136
693,32,4.5,19
693,36,4.5,144
693,39,3.0,85
693,47,5.0,23
693,50,4.5,14
693,95,1.5,127
693,110,4.0,6
693,111,5.0,99
693,150,3.5,12
693,153,1.5,46
693,161,3.0,109
693,165,2.5,41
693,185,1.5,95
693,208,2.5,73
693,223,3.5,106
693,231,4.0,52
693,253,2.0,77
693,260,3.5,5
693,288,3.0,110
693,293,4.0,87
693,296,4.0,0
693,300,4.5,149
693,316,2.5,55
693,318,5.0,2
693,337,4.0,190
693,344,2.5,32
693,349,2.5,65
693,356,4.5,1
693,357,3.5,74
693,367,3.0,39
693,377,3.0,26
693,380,3.0,24
693,434,3.0,92
693,440,3.0,172
693,442,4.0,185
693,454,3.0,88
693,457,4.5,11
693,474,4.5,176
693,480,3.5,4
693,500,2.5,38
693,508,4.0,167
693,527,4.5,9
693,539,3.0,69
693,541,4.0,60
693,586,1.0,70
693,587,2.0,66
693,589,4.0,7
693,590,4.5,20
693,592,3.5,16
693,593,5.0,3
693,597,2.5,42
693,608,5.0,22
693,648,3.0,34
693,733,1.5,57
693,736,2.0,49
693,750,5.0,119
693,778,4.5,111
693,780,3.0,13
693,788,3.0,177
693,858,4.5,28
693,904,5.0,196
693,912,5.0,101
693,923,5.0,191
693,924,5.0,90
693,1036,4.5,62
693,1079,4.5,164
693,1080,3.5,150
693,1089,4.5,76
693,1097,4.0,47
693,1101,2.5,156
693,1127,3.5,195
693,1136,5.0,44
693,1193,5.0,63
693,1196,4.0,17
693,1198,4.5,21
693,1200,2.5,79
693,1206,5.0,93
693,1208,4.0,121
693,1210,3.5,15
693,1213,5.0,83
693,1214,4.0,59
693,1219,5.0,165
693,1220,4.5,162
693,1221,4.0,78
693,1222,4.0,131
693,1225,4.5,151
693,1240,4.5,43
693,1246,4.0,152
693,1258,5.0,114
693,1259,5.0,145
693,1265,4.0,53
693,1270,4.0,27
693,1291,4.0,58
693,1307,3.5,132
693,1387,5.0,126
693,1393,3.5,124
693,1517,2.5,128
693,1527,2.5,75
693,1573,2.0,183
693,1580,3.0,36
693,1584,4.0,161
693,1610,3.0,138
693,1617,5.0,82
693,1653,4.5,182
693,1682,4.0,100
693,1704,4.0,72
693,1721,2.5,51
693,1732,5.0,147
693,1784,4.5,135
693,1917,1.5,141
693,1923,4.0,97
693,1961,4.0,96
693,1968,4.0,140
693,2000,2.5,193
693,2011,3.5,169
693,2012,3.0,163
693,2028,3.5,35
693,2115,3.5,139
693,2174,3.0,159
693,2291,3.5,137
693,2324,4.0,187
693,2329,5.0,117
693,2355,3.0,154
693,2396,2.0,98
693,2502,4.0,157
693,2571,3.0,8
693,2628,2.0,64
693,2683,3.0,94
693,2700,4.0,198
693,2706,3.5,118
693,2710,2.5,173
693,2716,3.0,67
693,2762,4.0,30
693,2791,5.0,175
693,2797,3.5,166
693,2858,5.0,18
693,2916,3.5,146
693,2918,3.0,116
693,2959,3.5,29
693,2987,3.0,134
693,2997,5.0,80
693,3147,3.5,142
693,3578,4.0,45
693,3793,3.0,81
693,3897,4.0,184
693,3996,1.0,91
693,4011,2.5,194
693,4022,4.0,174
693,4027,3.5,168
693,4226,5.0,61
693,4306,3.5,54
693,4878,4.5,178
693,4886,3.5,107
693,4896,2.5,199
693,4963,3.0,105
693,4973,5.0,102
693,4993,2.5,33
693,4995,4.0,130
693,5349,3.0,115
693,5418,3.5,158
693,5445,3.5,108
693,5952,2.5,40
693,5989,3.5,188
693,6539,2.5,89
693,6874,1.5,133
693,7153,1.5,56
693,7361,4.0,123
693,7438,1.0,180
693,33794,3.5,179
693,58559,2.5,155
82,1,5.0,10
82,2,3.0,125
82,6,4.0,104
82,10,3.0,68
82,11,4.0,186
82,16,4.5,197
82,21,4.0,103
82,25,2.5,136
82,32,5.0,19
82,34,3.0,50
82,36,3.0,144
82,39,3.5,85
82,47,4.0,23
82,50,5.0,14
82,62,3.5,170
82,95,3.0,127
82,104,3.0,189
82,110,5.0,6
82,141,3.5,129
82,150,5.0,12
82,153,0.5,46
82,161,3.0,109
82,165,3.5,41
82,185,2.0,95
82,208,1.5,73
82,223,5.0,106
82,231,2.0,52
82,253,4.0,77
82,260,5.0,5
82,288,3.0,110
82,292,3.0,86
82,293,5.0,87
82,296,5.0,0
82,316,3.0,55
82,318,4.5,2
82,329,3.0,84
82,339,2.5,120
82,344,3.5,32
82,349,3.0,65
82,356,4.0,1
82,357,3.0,74
82,364,2.5,31
82,367,2.5,39
82,377,5.0,26
82,380,5.0,24
82,410,2.0,181
82,434,3.5,92
82,440,3.0,172
82,442,2.0,185
82,454,2.5,88
82,457,3.5,11
82,474,3.0,176
82,480,5.0,4
82,500,2.0,38
82,508,3.5,167
82,527,4.5,9
82,539,3.0,69
82,541,5.0,60
82,551,5.0,153
82,586,3.0,70
82,587,2.5,66
82,588,2.5,25
82,589,5.0,7
82,590,3.0,20
82,592,4.0,16
82,593,4.5,3
82,594,3.0,192
82,595,2.5,37
82,597,3.5,42
82,608,4.5,22
82,648,4.0,34
82,733,5.0,57
82,736,3.5,49
82,750,4.0,119
82,778,5.0,111
82,780,4.0,13
82,858,3.5,28
82,904,5.0,196
82,912,5.0,101
82,919,4.5,113
82,923,3.5,191
82,924,5.0,90
82,1036,5.0,62
82,1073,4.5,71
82,1079,4.0,164
82,1080,4.0,150
82,1089,5.0,76
82,1097,4.5,47
82,1101,3.5,156
82,1127,5.0,195
82,1136,5.0,44
82,1193,3.5,63
82,1196,5.0,17
82,1197,5.0,48
82,1198,5.0,21
82,1200,5.0,79
82,1206,4.0,93
82,1208,4.5,121
82,1210,5.0,15
82,1213,4.0,83
82,1214,4.5,59
82,1219,3.0,165
82,1220,4.5,162
82,1221,3.5,78
82,1222,4.0,131
82,1225,4.5,151
82,1240,5.0,43
82,1246,4.0,152
82,1258,3.0,114
82,1259,4.0,145
82,1265,5.0,53
82,1270,5.0,27
82,1291,5.0,58
82,1307,3.5,132
82,1356,3.5,171
82,1387,4.0,126
82,1393,3.0,124
82,1517,4.5,128
82,1527,5.0,75
82,1573,5.0,183
82,1580,3.5,36
82,1584,5.0,161
82,1610,4.5,138
82,1617,5.0,82
82,1653,4.0,182
82,1682,3.0,100
82,1704,5.0,72
82,1721,3.5,51
